0.710000	0.630000	0.710000
0.760000	1.070000	0.050000000000000044
1.360000	0.790000	0.6000000000000001
2.490000	0.410000	1.1300000000000001
2.630000	0.610000	0.13999999999999968
2.970000	0.650000	0.3400000000000003
3.030000	0.740000	0.05999999999999961
4.190000	0.570000	1.1600000000000006
6.910000	0.740000	2.7199999999999998
7.290000	0.460000	0.3799999999999999
7.520000	0.490000	0.22999999999999954
9.260000	0.760000	1.7400000000000002
9.920000	0.940000	0.6600000000000001
9.970000	1.070000	0.05000000000000071
10.350000	0.540000	0.379999999999999
11.860000	0.740000	1.5099999999999998
11.920000	1.010000	0.0600000000000005
12.090000	0.930000	0.16999999999999993
12.840000	0.470000	0.75
13.080000	0.750000	0.2400000000000002
13.210000	0.270000	0.13000000000000078
15.710000	0.600000	2.5
16.120000	0.510000	0.41000000000000014
16.720000	0.610000	0.5999999999999979
17.760000	0.580000	1.0400000000000027
19.700000	0.900000	1.9399999999999977
19.850000	1.060000	0.15000000000000213
20.730000	0.780000	0.879999999999999
21.030000	0.310000	0.3000000000000007
21.240000	0.780000	0.2099999999999973
23.370000	0.690000	2.1300000000000026
25.010000	0.500000	1.6400000000000006
25.740000	0.520000	0.7299999999999969
25.780000	0.780000	0.0400000000000027
26.010000	1.080000	0.23000000000000043
27.010000	0.680000	1.0
27.490000	0.850000	0.4799999999999969
27.810000	0.450000	0.3200000000000003
27.990000	0.520000	0.17999999999999972
28.260000	0.340000	0.2700000000000031
28.530000	0.760000	0.2699999999999996
30.290000	0.900000	1.759999999999998
31.030000	0.330000	0.740000000000002
32.650000	0.470000	1.6199999999999974
34.290000	0.380000	1.6400000000000006
34.330000	0.480000	0.03999999999999915
34.890000	0.620000	0.5600000000000023
35.480000	0.330000	0.5899999999999963
35.540000	1.060000	0.060000000000002274
35.870000	0.470000	0.3299999999999983
36.000000	0.600000	0.13000000000000256
36.260000	0.650000	0.259999999999998
36.900000	0.300000	0.6400000000000006
37.160000	0.760000	0.259999999999998
37.450000	0.660000	0.29000000000000625
39.070000	1.000000	1.6199999999999974
39.610000	1.030000	0.5399999999999991
41.000000	0.500000	1.3900000000000006
41.510000	0.910000	0.509999999999998
42.310000	0.440000	0.8000000000000043
42.740000	0.620000	0.4299999999999997
43.000000	0.680000	0.259999999999998
46.760000	0.840000	3.759999999999998
47.690000	1.070000	0.9299999999999997
47.690000	0.480000	0.0
48.430000	0.250000	0.740000000000002
49.180000	1.060000	0.75
49.920000	0.500000	0.740000000000002
50.350000	0.430000	0.4299999999999997
50.880000	0.920000	0.5300000000000011
52.230000	0.660000	1.3499999999999943
52.560000	0.590000	0.3300000000000054
53.160000	0.700000	0.5999999999999943
53.950000	0.850000	0.7900000000000063
54.110000	0.490000	0.1599999999999966
55.560000	0.700000	1.4500000000000028
55.910000	0.880000	0.3499999999999943
57.130000	0.470000	1.220000000000006
57.130000	0.410000	0.0
57.280000	0.330000	0.14999999999999858
59.130000	0.730000	1.8500000000000014
59.480000	0.710000	0.3499999999999943
59.700000	1.040000	0.22000000000000597
